date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:05:43	204814/204814	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e602fc-3200e-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-solid-900.eot	D:/institute/biit.edu.pk/assets/webfonts/fa-solid-900.eot	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:45	104280/104280	---M--	200	added ('OK')	font/woff	etag:%22e602ff-19758-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-solid-900.woff	D:/institute/biit.edu.pk/assets/webfonts/fa-solid-900.woff	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:45	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:05:46%20GMT	https://biit.edu.pk/assets/css/owl.video.play.png	D:/institute/biit.edu.pk/assets/css/owl.video.play.png	(from https://biit.edu.pk/assets/css/owl.min.css)
20:05:46	47287/47287	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Dec%202025%2015:05:46%20GMT	https://biit.edu.pk/studentlogin.php	D:/institute/biit.edu.pk/studentlogin.html	(from https://biit.edu.pk/job_fair_main_page.php)
20:05:46	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:05:47%20GMT	https://biit.edu.pk/assets/icons/people.svg	D:/institute/biit.edu.pk/assets/icons/people.svg	(from https://biit.edu.pk/job_fair_main_page.php)
20:05:47	45519/45519	---M-Z	200	added ('OK')	text/html	date:Wed,%2010%20Dec%202025%2015:05:47%20GMT	https://biit.edu.pk/companylogin.php	D:/institute/biit.edu.pk/companylogin.html	(from https://biit.edu.pk/job_fair_main_page.php)
20:05:47	204528/204528	---M--	200	added ('OK')	font/ttf	etag:%22e602fe-31ef0-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-solid-900.ttf	D:/institute/biit.edu.pk/assets/webfonts/fa-solid-900.ttf	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:47	747545/747545	---M--	200	added ('OK')	image/svg+xml	etag:%22e602f3-b6819-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-brands-400.svg	D:/institute/biit.edu.pk/assets/webfonts/fa-brands-400.svg	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
20:05:47	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:05:48%20GMT	https://biit.edu.pk/assets/icons/company.svg	D:/institute/biit.edu.pk/assets/icons/company.svg	(from https://biit.edu.pk/job_fair_main_page.php)
20:05:48	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Dec%202025%2015:05:48%20GMT	https://biit.edu.pk/assets/icons/eye-slash.svg	D:/institute/biit.edu.pk/assets/icons/eye-slash.svg	(from https://biit.edu.pk/job_fair_main_page.php)
20:06:02	917575/917575	---M--	200	added ('OK')	image/svg+xml	etag:%22e602fd-e0047-64488ada86800%22	https://biit.edu.pk/assets/webfonts/fa-solid-900.svg	D:/institute/biit.edu.pk/assets/webfonts/fa-solid-900.svg	(from https://biit.edu.pk/assets/css/fontawesome.min.css)
